match_id,hero_id,team,radiant_win,radiant_team_id,dire_team_id
8697596107,96,radiant,False,9823272,67
8697596107,66,radiant,False,9823272,67
8697596107,15,dire,False,9823272,67
8697596107,100,dire,False,9823272,67
8697596107,17,radiant,False,9823272,67
8697596107,90,radiant,False,9823272,67
8697596107,46,dire,False,9823272,67
8697596107,108,dire,False,9823272,67
8697596107,70,radiant,False,9823272,67
8697576851,155,dire,True,9572001,9467224
8697576851,46,radiant,True,9572001,9467224
8697576851,79,radiant,True,9572001,9467224
8697576851,64,dire,True,9572001,9467224
8697576851,123,dire,True,9572001,9467224
8697576851,131,radiant,True,9572001,9467224
8697576851,137,radiant,True,9572001,9467224
8697576851,106,dire,True,9572001,9467224
8697576851,44,dire,True,9572001,9467224
8697576851,38,radiant,True,9572001,9467224
8697564182,155,dire,False,2586976,2163
8697564182,56,radiant,False,2586976,2163
8697564182,136,radiant,False,2586976,2163
8697564182,100,dire,False,2586976,2163
8697564182,37,dire,False,2586976,2163
8697564182,108,radiant,False,2586976,2163
8697564182,9,radiant,False,2586976,2163
8697564182,13,dire,False,2586976,2163
8697564182,18,dire,False,2586976,2163
8697564182,19,radiant,False,2586976,2163
8697542120,83,dire,False,9351740,8255888
8697542120,65,radiant,False,9351740,8255888
8697542120,136,radiant,False,9351740,8255888
8697542120,63,dire,False,9351740,8255888
8697542120,123,dire,False,9351740,8255888
8697542120,110,radiant,False,9351740,8255888
8697542120,48,radiant,False,9351740,8255888
8697542120,106,dire,False,9351740,8255888
8697542120,2,dire,False,9351740,8255888
8697542120,17,radiant,False,9351740,8255888
8697485006,21,dire,True,67,9823272
8697485006,64,radiant,True,67,9823272
8697485006,51,radiant,True,67,9823272
8697485006,50,dire,True,67,9823272
8697485006,2,dire,True,67,9823272
8697485006,49,radiant,True,67,9823272
8697485006,33,radiant,True,67,9823272
8697485006,17,dire,True,67,9823272
8697485006,65,dire,True,67,9823272
8697485006,39,radiant,True,67,9823272
8697483686,28,dire,True,9467224,9572001
8697483686,110,radiant,True,9467224,9572001
8697483686,155,radiant,True,9467224,9572001
8697483686,68,dire,True,9467224,9572001
8697483686,145,dire,True,9467224,9572001
8697483686,27,radiant,True,9467224,9572001
8697483686,38,radiant,True,9467224,9572001
8697483686,13,dire,True,9467224,9572001
8697483686,136,dire,True,9467224,9572001
8697483686,94,radiant,True,9467224,9572001
8697468814,11,dire,True,2163,2586976
8697468814,65,radiant,True,2163,2586976
8697468814,19,radiant,True,2163,2586976
8697468814,51,dire,True,2163,2586976
8697468814,37,dire,True,2163,2586976
8697468814,15,radiant,True,2163,2586976
8697468814,111,radiant,True,2163,2586976
8697468814,17,dire,True,2163,2586976
8697468814,108,dire,True,2163,2586976
8697468814,114,radiant,True,2163,2586976
8697450883,11,dire,True,8255888,9351740
8697450883,65,radiant,True,8255888,9351740
8697450883,100,radiant,True,8255888,9351740
8697450883,87,dire,True,8255888,9351740
8697450883,71,dire,True,8255888,9351740
8697450883,72,radiant,True,8255888,9351740
8697450883,19,radiant,True,8255888,9351740
8697450883,63,dire,True,8255888,9351740
8697450883,29,dire,True,8255888,9351740
8697450883,74,radiant,True,8255888,9351740
8697361675,11,dire,False,9964962,8261500
8697361675,64,radiant,False,9964962,8261500
8697361675,15,radiant,False,9964962,8261500
8697361675,110,dire,False,9964962,8261500
8697361675,27,dire,False,9964962,8261500
8697361675,51,radiant,False,9964962,8261500
8697361675,33,radiant,False,9964962,8261500
8697361675,99,dire,False,9964962,8261500
8697361675,16,dire,False,9964962,8261500
8697361675,57,radiant,False,9964962,8261500
8697344540,66,radiant,True,9338413,36
8697344540,108,dire,True,9338413,36
8697344540,15,dire,True,9338413,36
8697344540,99,radiant,True,9338413,36
8697344540,100,radiant,True,9338413,36
8697344540,131,dire,True,9338413,36
8697344540,123,dire,True,9338413,36
8697344540,13,radiant,True,9338413,36
8697344540,47,radiant,True,9338413,36
8697344540,106,dire,True,9338413,36
8697341660,11,radiant,False,9247354,7119388
8697341660,129,dire,False,9247354,7119388
8697341660,66,dire,False,9247354,7119388
8697341660,62,radiant,False,9247354,7119388
8697341660,131,radiant,False,9247354,7119388
8697341660,52,dire,False,9247354,7119388
8697341660,100,dire,False,9247354,7119388
8697341660,106,radiant,False,9247354,7119388
8697341660,98,radiant,False,9247354,7119388
8697341660,56,dire,False,9247354,7119388
8697328519,65,radiant,False,8254145,8291895
8697328519,38,dire,False,8254145,8291895
8697328519,72,dire,False,8254145,8291895
8697328519,23,radiant,False,8254145,8291895
8697328519,131,radiant,False,8254145,8291895
8697328519,79,dire,False,8254145,8291895
8697328519,3,dire,False,8254145,8291895
8697328519,46,radiant,False,8254145,8291895
8697328519,58,radiant,False,8254145,8291895
8697328519,69,dire,False,8254145,8291895
8697269393,64,dire,True,9338413,36
8697269393,37,radiant,True,9338413,36
8697269393,100,radiant,True,9338413,36
8697269393,107,dire,True,9338413,36
8697269393,72,dire,True,9338413,36
8697269393,15,radiant,True,9338413,36
8697269393,99,radiant,True,9338413,36
8697269393,47,dire,True,9338413,36
8697269393,13,dire,True,9338413,36
8697269393,126,radiant,True,9338413,36
8697256357,65,dire,True,8291895,8254145
8697256357,38,radiant,True,8291895,8254145
8697256357,72,radiant,True,8291895,8254145
8697256357,108,dire,True,8291895,8254145
8697256357,119,dire,True,8291895,8254145
8697256357,110,radiant,True,8291895,8254145
8697256357,27,radiant,True,8291895,8254145
8697256357,21,dire,True,8291895,8254145
8697256357,17,dire,True,8291895,8254145
8697256357,29,radiant,True,8291895,8254145
8697255100,66,dire,False,8261500,9964962
8697255100,110,radiant,False,8261500,9964962
8697255100,21,radiant,False,8261500,9964962
8697255100,79,dire,False,8261500,9964962
8697255100,38,dire,False,8261500,9964962
8697255100,155,radiant,False,8261500,9964962
8697255100,17,radiant,False,8261500,9964962
8697255100,39,dire,False,8261500,9964962
8697255100,29,dire,False,8261500,9964962
8697255100,90,radiant,False,8261500,9964962
8697249030,11,dire,False,7119388,9247354
8697249030,129,radiant,False,7119388,9247354
8697249030,110,radiant,False,7119388,9247354
8697249030,51,dire,False,7119388,9247354
8697249030,138,dire,False,7119388,9247354
8697249030,119,radiant,False,7119388,9247354
8697249030,46,radiant,False,7119388,9247354
8697249030,47,dire,False,7119388,9247354
8697249030,106,dire,False,7119388,9247354
8697249030,28,radiant,False,7119388,9247354
8697190420,15,radiant,True,2163,8255888
8697190420,38,dire,True,2163,8255888
8697190420,136,dire,True,2163,8255888
8697190420,37,radiant,True,2163,8255888
8697190420,100,radiant,True,2163,8255888
8697190420,36,dire,True,2163,8255888
8697190420,110,dire,True,2163,8255888
8697190420,138,radiant,True,2163,8255888
8697190420,96,radiant,True,2163,8255888
8697190420,145,dire,True,2163,8255888
8697171723,21,radiant,True,9467224,2586976
8697171723,129,dire,True,9467224,2586976
8697171723,37,dire,True,9467224,2586976
8697171723,110,radiant,True,9467224,2586976
8697171723,19,radiant,True,9467224,2586976
8697171723,145,dire,True,9467224,2586976
8697171723,128,dire,True,9467224,2586976
8697171723,98,radiant,True,9467224,2586976
8697171723,17,radiant,True,9467224,2586976
8697171723,126,dire,True,9467224,2586976
8697154213,15,dire,False,9823272,9572001
8697154213,47,radiant,False,9823272,9572001
8697154213,136,radiant,False,9823272,9572001
8697154213,114,dire,False,9823272,9572001
8697154213,131,dire,False,9823272,9572001
8697154213,129,radiant,False,9823272,9572001
8697154213,138,radiant,False,9823272,9572001
8697154213,145,dire,False,9823272,9572001
8697154213,38,dire,False,9823272,9572001
8697154213,110,radiant,False,9823272,9572001
8697151353,15,dire,True,9351740,67
8697151353,63,radiant,True,9351740,67
8697151353,64,radiant,True,9351740,67
8697151353,27,dire,True,9351740,67
8697151353,131,dire,True,9351740,67
8697151353,108,radiant,True,9351740,67
8697151353,19,radiant,True,9351740,67
8697151353,54,dire,True,9351740,67
8697151353,29,dire,True,9351740,67
8697151353,39,radiant,True,9351740,67
8697096074,21,dire,False,2586976,9467224
8697096074,129,radiant,False,2586976,9467224
8697096074,66,radiant,False,2586976,9467224
8697096074,88,dire,False,2586976,9467224
8697096074,37,dire,False,2586976,9467224
8697096074,46,radiant,False,2586976,9467224
8697096074,51,radiant,False,2586976,9467224
8697096074,106,dire,False,2586976,9467224
8697096074,110,dire,False,2586976,9467224
8697096074,28,radiant,False,2586976,9467224
8697090294,11,dire,False,9572001,9823272
8697090294,64,radiant,False,9572001,9823272
8697090294,129,radiant,False,9572001,9823272
8697090294,123,dire,False,9572001,9823272
8697090294,84,dire,False,9572001,9823272
8697090294,110,radiant,False,9572001,9823272
8697090294,46,radiant,False,9572001,9823272
8697090294,2,dire,False,9572001,9823272
8697090294,17,dire,False,9572001,9823272
8697090294,126,radiant,False,9572001,9823272
8697089342,64,dire,False,2163,8255888
8697089342,11,radiant,False,2163,8255888
8697089342,129,radiant,False,2163,8255888
8697089342,46,dire,False,2163,8255888
8697089342,19,dire,False,2163,8255888
8697089342,123,radiant,False,2163,8255888
8697089342,110,radiant,False,2163,8255888
8697089342,13,dire,False,2163,8255888
8697089342,50,dire,False,2163,8255888
8697089342,49,radiant,False,2163,8255888
8697088694,21,dire,True,9351740,67
8697088694,64,radiant,True,9351740,67
8697088694,155,radiant,True,9351740,67
8697088694,28,dire,True,9351740,67
8697088694,100,dire,True,9351740,67
8697088694,138,radiant,True,9351740,67
8697088694,15,radiant,True,9351740,67
8697088694,129,dire,True,9351740,67
8697088694,56,dire,True,9351740,67
8697088694,44,radiant,True,9351740,67
8696528491,79,radiant,False,7119388,8291895
8696528491,27,dire,False,7119388,8291895
8696528491,37,dire,False,7119388,8291895
8696528491,71,radiant,False,7119388,8291895
8696528491,15,radiant,False,7119388,8291895
8696528491,126,dire,False,7119388,8291895
8696528491,78,dire,False,7119388,8291895
8696528491,63,radiant,False,7119388,8291895
8696528491,106,radiant,False,7119388,8291895
8696528491,138,dire,False,7119388,8291895
8696488308,64,radiant,False,8261500,36
8696488308,11,dire,False,8261500,36
8696488308,107,dire,False,8261500,36
8696488308,129,radiant,False,8261500,36
8696488308,100,radiant,False,8261500,36
8696488308,108,dire,False,8261500,36
8696488308,87,dire,False,8261500,36
8696488308,46,radiant,False,8261500,36
8696488308,39,radiant,False,8261500,36
8696488308,106,dire,False,8261500,36
8696474752,66,radiant,False,9964962,9247354
8696474752,99,dire,False,9964962,9247354
8696474752,123,dire,False,9964962,9247354
8696474752,79,radiant,False,9964962,9247354
8696474752,49,radiant,False,9964962,9247354
8696474752,98,dire,False,9964962,9247354
8696474752,27,dire,False,9964962,9247354
8696474752,74,radiant,False,9964962,9247354
8696474752,28,radiant,False,9964962,9247354
8696474752,13,dire,False,9964962,9247354
8696466009,11,dire,False,8254145,9338413
8696466009,64,radiant,False,8254145,9338413
8696466009,129,radiant,False,8254145,9338413
8696466009,37,dire,False,8254145,9338413
