match_id,radiant_win,start_time,duration,leagueid,radiant_score,dire_score,radiant_team_id,radiant_team_name,dire_team_id,dire_team_name,series_id,series_type
8519308618,True,1760896477,4212,17419,47,42,9303484,,2163,,1025128.0,1.0
8519267160,False,1760895178,1753,17419,3,20,8255888,,7119388,,1025165.0,1.0
8519216231,False,1760892737,2060,17419,4,24,2163,,9303484,,1025128.0,1.0
8519106301,True,1760889296,3495,17419,33,28,9467224,,36,,1024997.0,1.0
8519065594,False,1760887803,2634,17419,20,29,9885654,,9338413,,1025042.0,1.0
8518927868,True,1760884106,2231,17419,33,13,9338413,,9885654,,1025042.0,1.0
8518915783,False,1760883199,4413,17419,33,38,36,,9467224,,1024997.0,1.0
8518809970,True,1760880073,1850,17419,27,17,2163,,9351740,,1024931.0,1.0
8518787853,False,1760879479,2002,17419,6,27,9467224,,36,,1024997.0,1.0
8518676242,False,1760875824,1543,17419,2,28,8254145,,8255888,,1024932.0,1.0
8518659830,False,1760875458,2964,17419,12,39,2163,,9351740,,1024931.0,1.0
8518560731,True,1760871478,2535,17419,35,16,8255888,,8254145,,1024932.0,1.0
8518553647,False,1760871617,2353,17419,13,27,9351740,,2163,,1024931.0,1.0
8517531441,True,1760811993,1920,17419,29,7,36,,8254145,,1024658.0,0.0
8517496456,True,1760810729,2017,17419,32,10,9303484,,8255888,,1024644.0,0.0
8517437251,False,1760808661,1793,17419,12,36,9351740,,8291895,,1024620.0,0.0
8517384231,False,1760806818,2257,17419,18,22,2163,,9338413,,1024605.0,0.0
8517321948,False,1760804701,2010,17419,12,32,8254145,,9467224,,1024587.0,0.0
8517299077,False,1760803956,1171,17419,6,20,9885654,,9247354,,1024576.0,0.0
8517206564,True,1760800998,2088,17419,36,6,8255888,,36,,1024531.0,0.0
8517163697,False,1760799677,2594,17419,19,41,9303484,,7119388,,1024521.0,0.0
8517060495,True,1760796491,2497,17419,29,23,9885654,,8291895,,1024483.0,0.0
8517045039,True,1760796006,1900,17419,32,8,2163,,9351740,,1024474.0,0.0
8516930248,False,1760792221,2754,17419,17,33,9467224,,9247354,,1024424.0,0.0
8516930243,True,1760792221,2193,17419,36,10,9338413,,7119388,,1024423.0,0.0
8515797626,True,1760726276,2760,17419,40,21,9338413,,9351740,,1024005.0,0.0
8515777831,False,1760725506,1696,17419,5,18,9885654,,36,,1023997.0,0.0
8515672226,True,1760721570,1999,17419,30,6,2163,,9467224,,1023955.0,0.0
8515655427,True,1760720972,3390,17419,32,18,8291895,,9247354,,1023946.0,0.0
8515559230,True,1760717581,2525,17419,33,20,9885654,,8255888,,1023920.0,0.0
8515536844,True,1760716838,2397,17419,32,16,9303484,,36,,1023910.0,0.0
8515460944,False,1760714284,1809,17419,13,35,9351740,,7119388,,1023895.0,0.0
8515438384,False,1760713554,1655,17419,9,40,8254145,,8291895,,1023887.0,0.0
8515327983,True,1760709934,2743,17419,34,28,9338413,,8255888,,1023863.0,0.0
8515315870,True,1760709525,2237,17419,31,13,9303484,,9467224,,1023859.0,0.0
8515218704,False,1760706072,2010,17419,11,32,8254145,,9247354,,1023826.0,0.0
8515211892,False,1760705813,2115,17419,16,33,2163,,7119388,,1023825.0,0.0
8514447596,True,1760646987,1852,17419,28,7,9303484,,9885654,,1023595.0,0.0
8514376804,False,1760643245,2068,17419,12,30,7119388,,8291895,,1023577.0,0.0
8514375533,True,1760643184,1668,17419,24,13,8254145,,9351740,,1023574.0,0.0
8514308079,False,1760640244,1288,17419,5,17,36,,9247354,,1023554.0,0.0
8514293820,True,1760639646,2441,17419,24,24,9303484,,2163,,1023546.0,0.0
8514189882,True,1760635483,3181,17419,31,34,8255888,,9351740,,1023501.0,0.0
8514117469,False,1760632740,3764,17419,35,38,7119388,,9247354,,1023479.0,0.0
8514083299,False,1760631543,2353,17419,12,40,9338413,,9467224,,1023474.0,0.0
8514015959,True,1760629150,2004,17419,29,9,2163,,9885654,,1023457.0,0.0
8514005494,True,1760628767,1864,17419,33,15,8255888,,8254145,,1023463.0,0.0
8513849620,False,1760623285,2081,17419,7,36,9351740,,9467224,,1023438.0,0.0
8513845843,False,1760623151,2678,17419,16,32,9338413,,8291895,,1023436.0,0.0
8513746052,True,1760619483,2109,17419,44,11,7119388,,8255888,,1023417.0,0.0
8513742985,False,1760619363,2136,17419,15,33,2163,,36,,1023416.0,0.0
8512979658,False,1760559323,2648,17419,26,32,9351740,,36,,1023252.0,0.0
8512954465,False,1760557996,2143,17419,8,31,9885654,,7119388,,1023240.0,0.0
8512870110,False,1760554062,2570,17419,18,24,2163,,9247354,,1023220.0,0.0
8512866926,False,1760553924,3612,17419,26,43,8291895,,9467224,,1023218.0,0.0
8512795885,True,1760550926,1524,17419,32,6,9338413,,9303484,,1023188.0,0.0
8512785311,True,1760550491,2139,17419,24,18,9885654,,9351740,,1023187.0,0.0
8512694265,True,1760546821,2413,17419,32,14,8291895,,8255888,,1023166.0,0.0
8512668142,True,1760545792,3204,17419,46,31,2163,,8254145,,1023162.0,0.0
8512564878,True,1760541920,2287,17419,23,6,9885654,,9467224,,1023142.0,0.0
8512558125,True,1760541676,3521,17419,25,29,9303484,,9247354,,1023141.0,0.0
8512457660,False,1760538132,1785,17419,22,38,8254145,,9338413,,1023127.0,0.0
8512434051,True,1760537315,2740,17419,40,12,7119388,,36,,1023123.0,0.0
8512319677,False,1760533118,2412,17419,28,32,9303484,,8291895,,1023097.0,0.0
8512316447,False,1760532990,3558,17419,27,30,8255888,,9467224,,1023098.0,0.0
8511527716,False,1760471502,1676,17419,12,40,8254145,,9885654,,1022911.0,0.0
8511503985,False,1760470339,1848,17419,10,31,9338413,,9247354,,1022905.0,3.0
8511443531,True,1760467605,2158,17419,23,24,8291895,,36,,1022881.0,0.0
8511416361,True,1760466454,2192,17419,41,11,7119388,,9467224,,1022873.0,3.0
8511343462,False,1760463453,2528,17419,30,43,8254145,,9303484,,1022841.0,0.0
8511339795,False,1760463303,1254,17419,4,13,9885654,,9338413,,1022840.0,3.0
8511224972,True,1760458772,3151,17419,31,38,9247354,,8255888,,1022812.0,0.0
8511217827,False,1760458506,3143,17419,15,33,2163,,8291895,,1022810.0,3.0
8511133117,False,1760455389,1777,17419,15,22,9338413,,36,,1022789.0,0.0
8511098125,True,1760454156,2567,17419,42,24,9351740,,9303484,,1022780.0,3.0
8511020424,True,1760451475,2215,17419,28,17,8254145,,7119388,,1022772.0,0.0
8510981680,False,1760450142,2324,17419,15,34,2163,,8255888,,1022767.0,3.0
8510884183,True,1760446601,1527,17419,17,8,9247354,,9351740,,1022756.0,0.0
8510883608,False,1760446579,2950,17419,27,32,9467224,,36,,1022755.0,0.0
8594217096,True,1765103486,2356,17420,38,16,8291895,,9823272,,1044043.0,2.0
8594108564,False,1765098154,2970,17420,21,39,9823272,,8291895,,1044043.0,2.0
8594008284,False,1765092780,3171,17420,25,43,9823272,,8291895,,1044043.0,2.0
8593890943,True,1765085366,2952,17420,38,29,9989747,,9989756,,1044029.0,1.0
8592494459,False,1765017529,2164,17420,12,23,9338413,,8291895,,1043623.0,1.0
8592409166,False,1765013059,1792,17420,9,27,9338413,,8291895,,1043623.0,1.0
8592272555,True,1765005849,2401,17420,13,10,9823272,,9247354,,1043584.0,1.0
8592220102,True,1765001599,2295,17420,29,15,9823272,,9247354,,1043584.0,1.0
8590957766,True,1764935202,2861,17420,37,29,9338413,,36,,1043291.0,1.0
8590894249,True,1764931743,1412,17420,23,7,9338413,,36,,1043291.0,1.0
8590773850,False,1764923397,2804,17420,10,34,2586976,,9823272,,1043252.0,1.0
8590723458,True,1764919340,1989,17420,26,10,9823272,,2586976,,1043252.0,1.0
8590666286,True,1764914403,2429,17420,25,16,2586976,,9823272,,1043252.0,1.0
8584493873,True,1764529584,2899,17420,34,27,9338413,,9351740,,1041827.0,1.0
8584468848,False,1764528765,2618,17420,26,31,8261500,,9823272,,1041817.0,1.0
8584411768,False,1764526157,1864,17420,11,31,9338413,,9351740,,1041827.0,1.0
8584357150,True,1764524318,2911,17420,35,17,9823272,,8261500,,1041817.0,1.0
8584303494,False,1764522364,2268,17420,16,27,9351740,,9338413,,1041827.0,1.0
8584248639,False,1764520202,2595,17420,11,31,9823272,,8261500,,1041817.0,1.0
8584197263,True,1764518413,2061,17420,17,13,2586976,,9303484,,1041783.0,1.0
8584125715,True,1764516055,2332,17420,21,21,36,,9640842,,1041765.0,1.0
8584089737,True,1764514802,1980,17420,28,11,2586976,,9303484,,1041783.0,1.0
8584006279,False,1764512093,2434,17420,16,30,9640842,,36,,1041765.0,1.0
8583955565,True,1764510629,2351,17420,40,19,8261500,,9927796,,1041689.0,1.0
8583867438,False,1764507772,2493,17420,20,21,8254145,,9351740,,1041687.0,1.0
8583851046,True,1764507281,1814,17420,35,10,9927796,,8261500,,1041689.0,1.0
8583743794,False,1764503764,1984,17420,7,20,9927796,,8261500,,1041689.0,1.0
8583736672,True,1764503993,2232,17420,32,13,9351740,,8254145,,1041687.0,1.0
8582763921,False,1764445959,2181,17420,13,31,8254145,,36,,1041432.0,0.0
8582735416,True,1764444806,1734,17420,22,11,2586976,,9303484,,1041420.0,0.0
8582664350,True,1764442007,2010,17420,18,10,9338413,,9351740,,1041392.0,0.0
8582638335,False,1764440976,2323,17420,6,23,8261500,,9640842,,1041380.0,0.0
8582533736,True,1764437106,2937,17420,35,30,8254145,,9823272,,1041350.0,0.0
8582522954,False,1764436724,2718,17420,34,33,9927796,,9247354,,1041345.0,0.0
8582384052,False,1764431928,3146,17420,27,31,2586976,,8291895,,1041297.0,0.0
8582378933,True,1764431764,3263,17420,36,26,9303484,,36,,1041295.0,0.0
8582274879,True,1764428375,1864,17420,30,25,9338413,,9927796,,1041256.0,0.0
8582254158,True,1764427723,2665,17420,41,23,9351740,,8261500,,1041251.0,0.0
8582157073,True,1764424637,1439,17420,24,4,8291895,,9640842,,1041215.0,0.0
8582154770,True,1764424563,2045,17420,33,16,9247354,,9823272,,1041214.0,0.0
8581024477,False,1764359775,2930,17420,26,28,9927796,,36,,1040975.0,0.0
8580969080,True,1764357433,2337,17420,30,15,9640842,,9351740,,1040962.0,0.0
8580879900,True,1764353856,4332,17420,35,38,8261500,,9823272,,1040928.0,0.0
8580874181,False,1764353636,2200,17420,14,35,9338413,,9247354,,1040925.0,0.0
8580797427,True,1764350703,1514,17420,23,11,9303484,,9927796,,1040909.0,0.0
8580769851,True,1764349685,2191,17420,36,5,2586976,,36,,1040896.0,0.0
8580698876,False,1764347122,1838,17420,8,34,9351740,,8291895,,1040882.0,0.0
8580673312,False,1764346249,1944,17420,21,37,8254145,,9338413,,1040874.0,0.0
8580572882,True,1764342840,2612,17420,26,12,9303484,,9640842,,1040854.0,0.0
8580543038,False,1764341844,2485,17420,15,33,2586976,,9823272,,1040846.0,0.0
8580434959,False,1764338167,3123,17420,26,34,8254145,,9247354,,1040827.0,0.0
8580433201,False,1764338107,2007,17420,16,32,8261500,,8291895,,1040826.0,0.0
8579573711,True,1764277278,1675,17420,20,17,8254145,,9351740,,1040711.0,0.0
8579516072,False,1764274118,1573,17420,7,21,36,,9247354,,1040690.0,0.0
8579512829,False,1764273956,1676,17420,9,24,9927796,,2586976,,1040689.0,0.0
8579434949,False,1764270290,2017,17420,13,40,9338413,,8291895,,1040662.0,0.0
8579402680,False,1764268850,3520,17420,25,61,9351740,,9303484,,1040652.0,0.0
8579345535,True,1764266413,2534,17420,28,13,2586976,,8261500,,1040636.0,0.0
8579321866,True,1764265422,1682,17420,32,9,9823272,,9640842,,1040632.0,0.0
8579245952,True,1764262333,2348,17420,38,22,9247354,,8291895,,1040610.0,0.0
8579211061,False,1764260951,2690,17420,20,29,8254145,,9303484,,1040603.0,0.0
8579159439,False,1764258981,1900,17420,12,35,9927796,,8261500,,1040588.0,0.0
8579084900,False,1764256213,3077,17420,19,41,9351740,,9823272,,1040575.0,0.0
8579054497,False,1764255114,2258,17420,11,38,9338413,,9640842,,1040568.0,0.0
8578971938,True,1764252192,2578,17420,28,20,8261500,,36,,1040552.0,0.0
8578965230,True,1764251956,1588,17420,31,9,8291895,,9303484,,1040553.0,0.0
8578108612,False,1764189884,2369,17420,21,33,9927796,,8291895,,1040402.0,0.0
8578065966,True,1764187543,3373,17420,33,23,36,,9351740,,1040391.0,0.0
8578012189,False,1764184948,3542,17420,21,26,8261500,,9247354,,1040373.0,0.0
8577982630,True,1764183633,2307,17420,48,11,9823272,,9338413,,1040355.0,0.0
8577926044,False,1764181189,2170,17420,7,19,2586976,,9640842,,1040340.0,0.0
8577907652,False,1764180418,1880,17420,17,26,9927796,,9351740,,1040332.0,0.0
8577844080,False,1764177702,1064,17420,4,15,8261500,,8254145,,1040317.0,0.0
8577833540,False,1764177266,2177,17420,19,26,9303484,,9338413,,1040313.0,0.0
8577764833,True,1764174477,1454,17420,25,8,9823272,,9927796,,1040300.0,0.0
8577745816,False,1764173733,1982,17420,8,23,2586976,,9247354,,1040290.0,0.0
8577653482,False,1764170223,2566,17420,19,31,8254145,,9640842,,1040278.0,0.0
8577626069,False,1764169228,2816,17420,21,25,36,,8291895,,1040265.0,0.0
8577520913,True,1764165478,2881,17420,31,32,9823272,,9303484,,1040244.0,0.0
8577517772,False,1764165363,1626,17420,11,30,2586976,,9338413,,1040243.0,0.0
8576678568,False,1764104289,1894,17420,6,29,9640842,,9247354,,1040098.0,0.0
8576671061,False,1764103828,2075,17420,13,20,9927796,,8254145,,1040096.0,0.0
8576605875,True,1764100221,1714,17420,25,18,9338413,,36,,1040070.0,0.0
8576601685,False,1764100015,2674,17420,14,34,9823272,,8291895,,1040068.0,0.0
8576507432,True,1764095699,3126,17420,38,30,9927796,,9640842,,1040024.0,0.0
8576493855,False,1764095117,2939,17420,18,33,8254145,,2586976,,1040021.0,0.0
8576422993,True,1764092116,1419,17420,17,5,9338413,,8261500,,1040002.0,0.0
8576406746,False,1764091439,2055,17420,10,30,9303484,,9247354,,1039990.0,0.0
8576325330,False,1764088127,2424,17420,13,31,9351740,,2586976,,1039974.0,0.0
8576286429,False,1764087224,2668,17420,10,23,9640842,,36,,1039959.0,0.0
8576209695,False,1764083759,1981,17420,7,30,8254145,,8291895,,1039946.0,0.0
8576193431,False,1764083184,3266,17420,30,39,9303484,,8261500,,1039940.0,0.0
8576094890,False,1764079677,2505,17420,13,35,9823272,,36,,1039912.0,0.0
8576076065,True,1764079006,2141,17420,28,14,9351740,,9247354,,1039908.0,0.0
8615531269,True,1766341021,2188,18988,20,9,9823272,,7119388,,1048811.0,2.0
8615442050,False,1766337481,1496,18988,6,16,7119388,,9823272,,1048811.0,2.0
8615341751,True,1766333161,2413,18988,39,16,9823272,,7119388,,1048811.0,2.0
8615212174,True,1766328901,2264,18988,30,14,7119388,,9823272,,1048811.0,2.0
8614983405,False,1766320501,2367,18988,19,25,9572001,,7119388,,1048747.0,1.0
8614840952,True,1766314605,3725,18988,30,24,7119388,,9572001,,1048711.0,1.0
8613974929,True,1766257981,1208,18988,20,8,9572001,,8261500,,1048503.0,1.0
8613871238,False,1766253306,2699,18988,16,22,8261500,,9572001,,1048503.0,1.0
8613669497,False,1766245501,2557,18988,21,34,7119388,,9823272,,1048404.0,1.0
8613524044,False,1766241062,2535,18988,12,23,7119388,,9823272,,1048404.0,1.0
8613407484,True,1766236500,2276,18988,26,7,9572001,,2586976,,1048319.0,1.0
8613296700,True,1766231942,2540,18988,23,5,9572001,,2586976,,1048319.0,1.0
8613199952,True,1766228169,2049,18988,28,11,2586976,,9572001,,1048319.0,1.0
8612387534,True,1766170800,2722,18988,33,20,8261500,,8291895,,1048097.0,1.0
8612296716,True,1766166969,1911,18988,31,8,8261500,,8291895,,1048097.0,1.0
8612073954,True,1766158142,1561,18988,24,8,2586976,,9895392,,1048038.0,1.0
8611968266,False,1766154300,2023,18988,13,29,9895392,,2586976,,1048038.0,1.0
8611813882,True,1766147170,1787,18988,40,13,8261500,,9247354,,1048004.0,1.0
8611704029,True,1766141701,2416,18988,27,11,8261500,,9247354,,1048004.0,1.0
8611101416,True,1766089195,4030,18988,32,35,9823272,,8291895,,1047837.0,1.0
8610997048,True,1766084215,3061,18988,40,35,9823272,,8291895,,1047837.0,1.0
8610908761,False,1766080493,1658,18988,15,26,9823272,,8291895,,1047837.0,1.0
8610733410,False,1766072333,2115,18988,12,27,9572001,,7119388,,1047793.0,1.0
8610608932,True,1766068139,2105,18988,28,13,7119388,,9572001,,1047793.0,1.0
8610508424,True,1766063814,1842,18988,41,14,9823272,,9895392,,1047760.0,1.0
8610407872,True,1766059255,2680,18988,38,21,9895392,,9823272,,1047760.0,1.0
8610327187,True,1766055297,2111,18988,27,13,9823272,,9895392,,1047760.0,1.0
8609658039,False,1765998237,2666,18988,23,33,2586976,,8291895,,1047598.0,1.0
8609577898,False,1765994135,2151,18988,17,31,2586976,,8291895,,1047598.0,1.0
8609420125,False,1765987556,2255,18988,16,35,8261500,,7119388,,1047543.0,1.0
8609256354,True,1765981499,4187,18988,38,48,7119388,,8261500,,1047543.0,1.0
8609085945,True,1765974265,4271,18988,32,29,9572001,,9247354,,1047499.0,1.0
8608974467,True,1765968902,3041,18988,39,28,9572001,,9247354,,1047499.0,1.0
8606931541,True,1765828081,2358,18988,27,20,2163,,9964962,,1047091.0,1.0
8606918837,False,1765827421,3623,18988,26,34,9255039,,9303484,,1047075.0,1.0
8606878914,True,1765825260,1373,18988,37,5,9338413,,9691969,,1047079.0,1.0
8606872326,False,1765825382,2267,18988,12,38,7554697,,9572001,,1047077.0,1.0
8606840720,False,1765823461,2618,18988,17,29,9964962,,2163,,1047091.0,1.0
8606794209,True,1765821444,1934,18988,40,14,9338413,,9691969,,1047079.0,1.0
8606776029,True,1765821306,2015,18988,15,4,9572001,,7554697,,1047077.0,1.0
8606774407,True,1765821306,4331,18988,42,53,9303484,,9255039,,1047075.0,1.0
8606735701,True,1765818844,2108,18988,38,11,9823272,,8255888,,1047036.0,1.0
8606659200,False,1765815962,2495,18988,9,41,36,,8261500,,1047029.0,1.0
8606610716,True,1765813981,3072,18988,52,28,9823272,,8255888,,1047036.0,1.0
8606592816,True,1765813041,1257,18988,31,4,7119388,,9247354,,1047032.0,1.0
8606591627,True,1765813142,1822,18988,32,9,9872667,,9989179,,1047034.0,1.0
8606576805,True,1765812757,1502,18988,24,9,36,,8261500,,1047029.0,1.0
8606503226,True,1765809781,2360,18988,26,9,8255888,,9823272,,1047036.0,1.0
8606495310,True,1765809900,1532,18988,34,9,9872667,,9989179,,1047034.0,1.0
8606484740,True,1765808701,2433,18988,34,12,7119388,,9247354,,1047032.0,1.0
8606477178,True,1765808701,2193,18988,42,10,8261500,,36,,1047029.0,1.0
8606394749,False,1765805463,1807,18988,12,25,9467224,,9640842,,1046990.0,1.0
8606379791,True,1765804888,2826,18988,35,21,9247798,,9351740,,1046989.0,1.0
8606298412,True,1765801201,1920,18988,38,22,9247798,,9351740,,1046989.0,1.0
8606288088,True,1765800541,2243,18988,34,16,8291895,,9758040,,1046986.0,1.0
8606284643,True,1765800915,2719,18988,28,20,9640842,,9467224,,1046990.0,1.0
8606267682,True,1765799701,2182,18988,25,14,2586976,,9895392,,1046988.0,1.0
8606207935,True,1765796143,1771,18988,30,14,9467224,,9640842,,1046990.0,1.0
8606206987,True,1765796100,3302,18988,44,36,9351740,,9247798,,1046989.0,1.0
8606204577,True,1765796123,1675,18988,28,8,2586976,,9895392,,1046988.0,1.0
8606200519,False,1765796103,2515,18988,15,31,9758040,,8291895,,1046986.0,1.0
8605626905,False,1765744741,4183,18988,19,47,9572001,,7119388,,1046808.0,1.0
8605543293,False,1765740900,2951,18988,21,27,9338413,,36,,1046812.0,1.0
8605532351,True,1765740300,2269,18988,27,7,7119388,,9572001,,1046808.0,1.0
8605514511,True,1765739580,1957,18988,46,14,8255888,,9872667,,1046798.0,1.0
8605513023,True,1765739641,2578,18988,35,16,9964962,,9303484,,1046793.0,1.0
8605445080,False,1765736521,2123,18988,16,23,9338413,,36,,1046812.0,1.0
8605437813,True,1765735988,2029,18988,22,10,9572001,,7119388,,1046808.0,1.0
8605411433,False,1765734970,2128,18988,18,35,9872667,,8255888,,1046798.0,1.0
8605403905,False,1765734904,2833,18988,24,47,9303484,,9964962,,1046793.0,1.0
8605323294,True,1765731604,1885,18988,31,11,7554697,,8291895,,1046712.0,1.0
8605308834,True,1765730763,3254,18988,41,37,9691969,,9467224,,1046710.0,1.0
8605215449,False,1765727103,3368,18988,35,45,2586976,,9247354,,1046722.0,1.0
8605207735,False,1765726876,1447,18988,16,43,9247798,,9255039,,1046711.0,1.0
8605192234,False,1765726440,2274,18988,12,31,9691969,,9467224,,1046710.0,1.0
8605190938,False,1765726623,2615,18988,20,28,7554697,,8291895,,1046712.0,1.0
8605115782,False,1765723500,1710,18988,10,34,2586976,,9247354,,1046722.0,1.0
8605070909,False,1765722303,2389,18988,15,31,8291895,,7554697,,1046712.0,1.0
8605069558,True,1765722841,2203,18988,31,16,9255039,,9247798,,1046711.0,1.0
8605069135,False,1765722301,2164,18988,7,31,9467224,,9691969,,1046710.0,1.0
8604974662,True,1765718820,1827,18988,21,15,9823272,,9640842,,1046616.0,1.0
8604941293,False,1765717560,965,18988,1,13,8261500,,9895392,,1046614.0,1.0
8604935721,True,1765717740,2808,18988,37,22,9989179,,9351740,,1046615.0,1.0
8604888305,True,1765716061,2871,18988,41,23,9758040,,2163,,1046613.0,1.0
8604851194,False,1765714502,1392,18988,7,32,8261500,,9895392,,1046614.0,1.0
8604847489,False,1765714080,2909,18988,14,43,9823272,,9640842,,1046616.0,1.0
8604819918,True,1765713361,2604,18988,36,18,9989179,,9351740,,1046615.0,1.0
8604809016,True,1765713060,1201,18988,29,9,2163,,9758040,,1046613.0,1.0
8604735932,True,1765709700,2622,18988,23,21,9823272,,9640842,,1046616.0,1.0
8604734208,False,1765709703,1816,18988,10,29,9989179,,9351740,,1046615.0,1.0
8604733776,False,1765709712,2884,18988,19,42,9895392,,8261500,,1046614.0,1.0
8604733543,True,1765709785,1489,18988,30,5,9758040,,2163,,1046613.0,1.0
8603931041,False,1765657441,2641,18988,13,25,9303484,,9467224,,1046361.0,1.0
8603895710,True,1765655880,1769,18988,24,6,9247354,,9872667,,1046363.0,1.0
8603884585,False,1765655042,2535,18988,11,19,9255039,,7554697,,1046356.0,1.0
8603850215,True,1765653978,2123,18988,37,12,9572001,,36,,1046354.0,1.0
8603847906,True,1765653601,1941,18988,25,4,9303484,,9467224,,1046361.0,1.0
8603810835,True,1765652100,1921,18988,27,18,9872667,,9247354,,1046363.0,1.0
8603728193,True,1765648500,1772,18988,36,14,9247354,,9872667,,1046363.0,1.0
8603724740,False,1765648507,3056,18988,14,36,9303484,,9467224,,1046361.0,1.0
8603714760,False,1765648500,4506,18988,32,23,9255039,,7554697,,1046356.0,1.0
8603709082,True,1765648622,3124,18988,35,15,9572001,,36,,1046354.0,1.0
8603614526,False,1765644654,1485,18988,8,25,9964962,,9338413,,1046274.0,1.0
8603604691,False,1765643880,2148,18988,12,35,2163,,9895392,,1046276.0,1.0
8603501608,True,1765640282,2256,18988,31,12,9691969,,9247798,,1046272.0,1.0
8603500020,False,1765640280,1757,18988,6,39,2163,,9895392,,1046276.0,1.0
8603495438,True,1765639983,2315,18988,26,15,9338413,,9964962,,1046274.0,1.0
8603488410,False,1765639861,3238,18988,32,34,8255888,,8291895,,1046271.0,1.0
8603380188,False,1765635973,2412,18988,17,46,9895392,,2163,,1046276.0,1.0
8603372377,True,1765635901,2122,18988,41,10,9964962,,9338413,,1046274.0,1.0
8603371983,False,1765635901,2436,18988,15,34,9247798,,9691969,,1046272.0,1.0
8603371981,False,1765636287,1739,18988,5,25,8255888,,8291895,,1046271.0,1.0
8603199591,False,1765629001,3773,18988,27,55,7119388,,2586976,,1046189.0,1.0
8603145326,False,1765627140,3537,18988,18,40,9823272,,8261500,,1046187.0,1.0
8603138581,True,1765627021,1670,18988,24,7,9640842,,9351740,,1046184.0,1.0
8603132303,False,1765627081,2004,18988,17,42,9989179,,9758040,,1046185.0,1.0
8603074586,True,1765623614,3434,18988,49,22,2586976,,7119388,,1046189.0,1.0
8603059957,False,1765623300,1917,18988,9,32,9823272,,8261500,,1046187.0,1.0
8603056442,False,1765623320,1984,18988,12,26,9989179,,9758040,,1046185.0,1.0
8603054525,False,1765623300,1817,18988,3,29,9351740,,9640842,,1046184.0,1.0
8602376621,True,1765574758,2773,18988,30,20,9247354,,9572001,,1045951.0,1.0
8602309910,True,1765571664,2320,18988,30,18,7554697,,9691969,,1045929.0,1.0
8602246766,False,1765569720,2461,18988,9,27,9572001,,9247354,,1045951.0,1.0
8602183326,False,1765568292,2164,18988,22,36,9467224,,8291895,,1045940.0,1.0
8602181486,False,1765567264,2018,18988,10,24,9691969,,7554697,,1045929.0,1.0
8602157582,False,1765566240,2503,18988,13,35,9303484,,9872667,,1045930.0,1.0
8602105739,True,1765565101,2709,18988,27,13,9572001,,9247354,,1045951.0,1.0
8602073392,True,1765563487,1775,18988,19,6,8291895,,9467224,,1045940.0,1.0
8602058022,True,1765562262,1999,18988,28,13,9872667,,9303484,,1045930.0,1.0
8602040130,False,1765562201,3023,18988,25,32,7554697,,9691969,,1045929.0,1.0
8601973291,True,1765559945,2538,18988,33,14,7119388,,2163,,1045868.0,1.0
8601935358,True,1765558496,2663,18988,32,25,8261500,,9758040,,1045856.0,1.0
8601850047,True,1765555021,1132,18988,22,5,9823272,,9989179,,1045873.0,1.0
8601832066,True,1765554421,2751,18988,36,10,9964962,,9255039,,1045863.0,1.0
8601823184,False,1765554125,3852,18988,42,44,7119388,,2163,,1045868.0,1.0
8601802928,True,1765554299,2369,18988,36,14,9758040,,8261500,,1045856.0,1.0
8601742840,True,1765551460,1858,18988,29,7,9823272,,9989179,,1045873.0,1.0
8601713100,True,1765550472,1772,18988,20,13,7119388,,2163,,1045868.0,1.0
8601697720,True,1765549964,2559,18988,28,13,9964962,,9255039,,1045863.0,1.0
8601693261,True,1765549813,2678,18988,21,27,8261500,,9758040,,1045856.0,1.0
8601593521,False,1765546560,1944,18988,14,23,9351740,,36,,1045822.0,1.0
8601486244,True,1765542180,2661,18988,34,19,36,,9351740,,1045822.0,1.0
8601469482,False,1765541279,2121,18988,19,34,9338413,,9895392,,1045820.0,1.0
8601455148,False,1765540800,2818,18988,18,43,9247798,,9640842,,1045819.0,1.0
8601448564,True,1765540260,1993,18988,35,8,2586976,,8255888,,1045821.0,1.0
8601394847,False,1765536958,3501,18988,31,51,36,,9351740,,1045822.0,1.0
8601391721,False,1765537007,1257,18988,6,20,8255888,,2586976,,1045821.0,1.0
8601389598,True,1765536900,2560,18988,37,32,9895392,,9338413,,1045820.0,1.0
8601388908,False,1765536900,2043,18988,12,25,9247798,,9640842,,1045819.0,1.0
8600824688,False,1765488300,1575,18988,8,34,9303484,,9572001,,1045662.0,1.0
8600768084,True,1765484881,4489,18988,36,25,9989179,,9691969,,1045658.0,1.0
8600724673,True,1765482547,3832,18988,35,20,9572001,,9303484,,1045662.0,1.0
8600691524,False,1765481104,2279,18988,9,35,7554697,,9758040,,1045661.0,1.0
8600683075,False,1765480621,2463,18988,20,26,9989179,,9691969,,1045658.0,1.0
8600679706,False,1765480622,1806,18988,7,32,8291895,,2163,,1045666.0,1.0
8600597494,True,1765476541,1961,18988,30,14,2163,,8291895,,1045666.0,1.0
8600597239,True,1765475907,4311,18988,43,39,9303484,,9572001,,1045662.0,1.0
8600578717,True,1765475698,3189,18988,36,33,9758040,,7554697,,1045661.0,1.0
8600568696,False,1765475701,3019,18988,25,39,9691969,,9989179,,1045658.0,1.0
8600488743,True,1765471620,2057,18988,31,9,2586976,,9823272,,1045603.0,1.0
8600472700,False,1765470839,1381,18988,8,23,9964962,,9351740,,1045607.0,1.0
