match_id,radiant_win,start_time,duration,leagueid,radiant_score,dire_score,radiant_team_id,radiant_team_name,dire_team_id,dire_team_name,series_id,series_type,total_kills,game_speed_categorize
8695219250,False,2026-02-17 19:02:09,41.5,19269,20,40,8254145,,9247354,,1065638.0,3.0,60,Late
8695177931,True,2026-02-17 18:21:00,32.05,19269,28,12,2586976,,9823272,,1065602.0,3.0,40,Normal
8695145808,True,2026-02-17 17:56:00,39.13,19269,29,14,9572001,,8255888,,1065583.0,3.0,43,Normal
8695126869,True,2026-02-17 17:44:00,34.08,19269,24,17,2163,,9351740,,1065588.0,3.0,41,Normal
8695096621,True,2026-02-17 17:21:01,28.53,19269,35,8,2586976,,9823272,,1065602.0,3.0,43,Fast
8695048813,False,2026-02-17 16:44:23,26.98,19269,12,26,9351740,,2163,,1065588.0,3.0,38,Fast
8695029034,False,2026-02-17 16:33:01,52.18,19269,22,27,8255888,,9572001,,1065583.0,3.0,49,Late
8694987925,False,2026-02-17 15:57:01,43.97,19269,16,37,36,,9247354,,1065561.0,3.0,53,Late
8694940772,False,2026-02-17 15:22:01,40.73,19269,20,26,9964962,,8254145,,1065552.0,3.0,46,Late
8694931163,True,2026-02-17 15:19:00,34.9,19269,27,18,9338413,,7119388,,1065556.0,3.0,45,Normal
8694893418,False,2026-02-17 14:51:31,33.83,19269,13,20,36,,9247354,,1065561.0,3.0,33,Normal
8694844159,False,2026-02-17 14:10:29,36.5,19269,16,25,9338413,,7119388,,1065556.0,3.0,41,Normal
8694827368,True,2026-02-17 14:02:34,43.53,19269,33,21,8254145,,9964962,,1065552.0,3.0,54,Late
8694763191,True,2026-02-17 13:11:28,55.55,19269,31,39,2163,,9823272,,1065531.0,3.0,70,Late
8694753345,False,2026-02-17 12:58:24,31.85,19269,16,23,67,,9467224,,1065529.0,3.0,39,Normal
8694745868,True,2026-02-17 12:58:04,23.2,19269,27,10,2586976,,9351740,,1065530.0,3.0,37,Fast
8694692688,True,2026-02-17 12:00:15,26.68,19269,38,9,2586976,,9351740,,1065530.0,3.0,47,Fast
8694627572,False,2026-02-17 11:55:02,37.57,19269,19,23,9823272,,2163,,1065531.0,3.0,42,Normal
8694620579,True,2026-02-17 11:54:59,30.13,19269,30,15,9467224,,67,,1065529.0,3.0,45,Normal
8694016846,True,2026-02-16 20:08:00,32.33,19269,28,21,9338413,,8291895,,1065356.0,3.0,49,Normal
8693948351,True,2026-02-16 19:11:02,24.18,19269,31,7,8291895,,9338413,,1065356.0,3.0,38,Fast
8693833533,False,2026-02-16 17:33:10,56.62,19269,28,42,8255888,,9467224,,1065279.0,3.0,70,Late
8693723587,True,2026-02-16 16:23:47,36.97,19269,34,17,9467224,,8255888,,1065279.0,3.0,51,Normal
8693593278,True,2026-02-16 14:40:00,51.53,19269,31,15,8261500,,7119388,,1065245.0,3.0,46,Late
8693504706,False,2026-02-16 13:29:04,39.75,19269,6,25,7119388,,8261500,,1065245.0,3.0,31,Normal
8693417171,False,2026-02-16 12:09:43,39.93,19269,17,42,67,,9572001,,1065226.0,3.0,59,Normal
8693354840,False,2026-02-16 10:55:43,29.42,19269,2,31,67,,9572001,,1065226.0,3.0,33,Fast
8573489164,True,2025-11-23 18:16:17,43.83,18920,32,16,9338413,,7119388,,1039213.0,2.0,48,Late
8573374192,True,2025-11-23 17:06:01,42.67,18920,37,12,7119388,,9338413,,1039213.0,2.0,49,Late
8573257030,True,2025-11-23 15:57:44,39.9,18920,20,14,9338413,,7119388,,1039213.0,2.0,34,Normal
8573136306,True,2025-11-23 14:53:34,35.32,18920,29,23,9338413,,7119388,,1039213.0,2.0,52,Normal
8572973892,False,2025-11-23 13:31:26,54.87,18920,24,36,9338413,,7119388,,1039213.0,2.0,60,Late
8572758153,True,2025-11-23 11:32:56,38.8,18920,42,22,9338413,,2163,,1039062.0,1.0,64,Normal
8572646777,False,2025-11-23 10:16:32,48.48,18920,23,29,9338413,,2163,,1039062.0,1.0,52,Late
8572546517,False,2025-11-23 09:04:45,38.77,18920,17,44,2163,,9338413,,1039062.0,1.0,61,Normal
8571700292,False,2025-11-22 19:07:34,29.8,18920,16,27,8255888,,9338413,,1038820.0,1.0,43,Fast
8571606565,True,2025-11-22 18:09:13,31.18,18920,34,16,9338413,,8255888,,1038820.0,1.0,50,Normal
8571495717,True,2025-11-22 17:05:15,36.4,18920,31,12,8255888,,9338413,,1038820.0,1.0,43,Normal
8571364449,False,2025-11-22 15:51:49,41.47,18920,21,28,2163,,7119388,,1038719.0,1.0,49,Late
8571247569,False,2025-11-22 14:52:40,29.22,18920,11,19,2163,,7119388,,1038719.0,1.0,30,Fast
8571126998,False,2025-11-22 13:50:27,31.12,18920,9,32,7119388,,2163,,1038719.0,1.0,41,Normal
8570969478,False,2025-11-22 12:21:16,51.98,18920,25,35,2586976,,9338413,,1038621.0,1.0,60,Late
8570874935,True,2025-11-22 11:19:13,35.57,18920,24,12,9338413,,2586976,,1038621.0,1.0,36,Normal
8570776037,False,2025-11-22 10:01:58,47.88,18920,7,25,9572001,,8255888,,1038555.0,1.0,32,Late
8570710804,True,2025-11-22 09:08:15,25.98,18920,16,8,9572001,,8255888,,1038555.0,1.0,24,Fast
8570633976,True,2025-11-22 08:00:14,36.87,18920,23,3,8255888,,9572001,,1038555.0,1.0,26,Normal
8570012520,True,2025-11-21 20:12:52,35.5,18920,19,26,2163,,2586976,,1038288.0,1.0,45,Normal
8569914503,True,2025-11-21 19:03:56,42.52,18920,38,25,2586976,,2163,,1038288.0,1.0,63,Late
8569788728,True,2025-11-21 17:40:54,65.27,18920,27,28,2163,,2586976,,1038288.0,1.0,55,Late
8569592391,False,2025-11-21 15:45:46,51.38,18920,18,35,9572001,,7119388,,1038192.0,1.0,53,Late
8569460372,True,2025-11-21 14:33:10,45.13,18920,21,11,7119388,,9572001,,1038192.0,1.0,32,Late
8569364606,True,2025-11-21 13:38:57,25.08,18920,27,2,9572001,,7119388,,1038192.0,1.0,29,Fast
8569237006,True,2025-11-21 12:17:59,39.8,18920,29,11,8255888,,8291895,,1038145.0,1.0,40,Normal
8569161346,True,2025-11-21 11:16:03,33.83,18920,27,8,8255888,,8291895,,1038145.0,1.0,35,Normal
8569093169,False,2025-11-21 10:12:18,35.0,18920,14,26,8255888,,8291895,,1038145.0,1.0,40,Normal
8569028066,True,2025-11-21 08:59:13,41.7,18920,35,25,9338413,,9303484,,1038129.0,1.0,60,Late
8568979829,False,2025-11-21 08:00:04,31.95,18920,16,29,9303484,,9338413,,1038129.0,1.0,45,Normal
8568316530,True,2025-11-20 18:15:53,39.38,18920,35,15,2163,,8291895,,1037873.0,1.0,50,Normal
8568207580,False,2025-11-20 17:02:35,42.78,18920,15,32,8291895,,2163,,1037873.0,1.0,47,Late
8568096717,False,2025-11-20 15:51:06,38.68,18920,13,33,8255888,,2586976,,1037800.0,1.0,46,Normal
8568000516,True,2025-11-20 14:50:33,32.87,18920,24,11,2586976,,8255888,,1037800.0,1.0,35,Normal
8567870841,True,2025-11-20 13:34:14,48.12,18920,27,12,8255888,,2586976,,1037800.0,1.0,39,Late
8567739646,False,2025-11-20 12:07:07,50.07,18920,22,32,9303484,,7119388,,1037746.0,1.0,54,Late
8567657243,False,2025-11-20 10:56:54,40.7,18920,10,34,9303484,,7119388,,1037746.0,1.0,44,Late
8567602441,False,2025-11-20 09:57:41,26.75,18920,5,30,9338413,,9572001,,1037733.0,1.0,35,Fast
8567561632,True,2025-11-20 09:07:08,26.55,18920,23,3,9338413,,9572001,,1037733.0,1.0,26,Fast
8567510660,False,2025-11-20 08:02:52,34.63,18920,21,33,9338413,,9572001,,1037733.0,1.0,54,Normal
8566721284,False,2025-11-19 16:35:59,62.72,18920,17,31,8261500,,9303484,,1037478.0,1.0,48,Late
8566575682,True,2025-11-19 15:02:15,65.17,18920,34,24,9303484,,8261500,,1037478.0,1.0,58,Late
8566440025,True,2025-11-19 13:41:02,55.12,18920,26,22,8261500,,9303484,,1037478.0,1.0,48,Late
8566338044,True,2025-11-19 12:34:40,37.2,18920,33,11,8255888,,9964962,,1037415.0,1.0,44,Normal
8566249805,False,2025-11-19 11:27:16,39.15,18920,12,24,9964962,,8255888,,1037415.0,1.0,36,Normal
